BasketType,x,y
H,-73.95358124,40.74350184
S,-73.89117585,40.74636302
S,-73.89182871,40.7466286
B,-73.91711525,40.76151597
H,-73.92302124,40.74406356
H,-73.91748846,40.74343781
S,-73.89246042,40.74656538
S,-73.91741788,40.76131482
S,-73.89054071,40.74605097
S,-73.92347187,40.74413124
S,-73.8933559,40.74644153
S,-73.890095,40.74587897
S,-73.91872832,40.75902401
B,-73.87107033,40.73297489
B,-73.92392383,40.74417812
B,-73.88353351,40.74724388
B,-73.88416204,40.74725557
H,-73.92441738,40.74422953
S,-73.88175927,40.7372322
S,-73.88952931,40.7456242
S,-73.92212056,40.74398003
S,-73.88018453,40.73692813
S,-73.91911608,40.75940787
B,-73.92254974,40.74401519
S,-73.8782833,40.73942817
S,-73.88805318,40.74539414
S,-73.87758437,40.73731597
S,-73.87768165,40.73713785
S,-73.9133256,40.75609981
S,-73.88634574,40.74431469
S,-73.877977,40.7390924
S,-73.9270138,40.76296395
S,-73.87619615,40.73525516
S,-73.91427808,40.75694422
S,-73.88458165,40.7435033
S,-73.87363103,40.73403301
S,-73.87470124,40.73440034
S,-73.92491931,40.74428313
S,-73.91499209,40.75686629
S,-73.87085907,40.73331994
S,-73.87900307,40.7400302
S,-73.87865845,40.73977618
S,-73.88510413,40.74978208
H,-73.9169206,40.74336354
S,-73.88108349,40.74163585
S,-73.91508013,40.7573095
S,-73.87776747,40.73874548
H,-73.91652339,40.74335733
S,-73.88417495,40.7433025
S,-73.88542585,40.74977323
S,-73.88060877,40.74130828
S,-73.91578943,40.75724616
S,-73.88559058,40.74397916
S,-73.88636185,40.7496609
S,-73.88315127,40.74280816
S,-73.88163187,40.74193367
S,-73.91583595,40.75768503
B,-73.94099536,40.74779076
S,-73.88277195,40.74260862
S,-73.88908162,40.74553929
S,-73.88726973,40.74955153
S,-73.8912212,40.74671992
S,-73.92692542,40.76249321
S,-73.88605447,40.74420523
S,-73.91630524,40.75788881
S,-73.89151171,40.74649585
S,-73.88789976,40.74948608
B,-73.88351114,40.74697458
S,-73.91689776,40.75778186
B,-73.88347353,40.74671106
S,-73.91710207,40.75827581
S,-73.8601712,40.75450475
S,-73.88822472,40.749467
S,-73.85570029,40.75456964
S,-73.85501571,40.75478386
S,-73.86050838,40.75611796
P,-73.89696015,40.75414347
S,-73.86084945,40.75609331
S,-73.91789276,40.75866866
S,-73.86055438,40.75644517
B,-73.88406081,40.74940984
S,-73.86095479,40.75642935
H,-73.9184762,40.75849963
S,-73.87153679,40.75322595
S,-73.8888338,40.74939728
S,-73.87166915,40.75351438
H,-73.91436932,40.76021054
S,-73.86902616,40.75556899
S,-73.88911988,40.74938871
S,-73.87199135,40.75489428
S,-73.9139031,40.756755
S,-73.92649084,40.76226376
S,-73.87241293,40.75487379
H,-73.91272974,40.7594709
S,-73.8728172,40.75482203
S,-73.87256403,40.75520143
S,-73.87299993,40.75517249
S,-73.91746295,40.75845131
S,-73.85739564,40.75787835
S,-73.85771353,40.75782866
S,-73.91770816,40.75815164
S,-73.8583107,40.75775215
H,-73.91251615,40.76249929
S,-73.85860861,40.75771226
S,-73.86017764,40.75764915
S,-73.86352366,40.75751074
S,-73.91825293,40.75880495
S,-73.8638349,40.75750788
S,-73.86442451,40.75747867
S,-73.91816423,40.75828962
S,-73.86475354,40.757474
S,-73.86543323,40.75741957
S,-73.91666968,40.75805586
S,-73.86634559,40.75732079
S,-73.8658117,40.7573913
S,-73.86759592,40.75720195
S,-73.86672164,40.75729665
S,-73.86727043,40.75725137
S,-73.8692921,40.75705803
S,-73.86961278,40.7569936
S,-73.86824349,40.75714007
S,-73.86863622,40.75709608
S,-73.87055487,40.75689661
S,-73.87145565,40.75680913
S,-73.87092772,40.75131033
S,-73.87331263,40.75660368
S,-73.87371953,40.75655533
S,-73.87586574,40.75632785
S,-73.87620761,40.75629339
S,-73.87678305,40.75622006
S,-73.87713859,40.75622169
S,-73.87770753,40.75617187
S,-73.86114343,40.75761533
S,-73.86052003,40.75406822
S,-73.86006198,40.75377449
S,-73.86026244,40.75319668
S,-73.86282667,40.7524384
S,-73.86170326,40.75374512
S,-73.86262922,40.75355104
S,-73.86466995,40.75333428
S,-73.86433384,40.75343237
S,-73.86514957,40.75291188
S,-73.86548749,40.75283948
S,-73.86702395,40.75241809
S,-73.86738721,40.75230177
S,-73.8683466,40.74939618
H,-73.8705575,40.75144525
S,-73.87177293,40.75103287
S,-73.87234054,40.75084613
S,-73.87516727,40.75051118
S,-73.87321113,40.75050063
S,-73.87334912,40.75106237
S,-73.87394325,40.75100659
S,-73.87422244,40.75063669
H,-73.87492818,40.75090983
S,-73.87580404,40.75080912
S,-73.87605833,40.75043778
S,-73.87666023,40.75036285
S,-73.87570574,40.75045963
S,-73.87575586,40.74866255
S,-73.87539281,40.74868494
S,-73.87483715,40.7487587
S,-73.87387657,40.74884535
S,-73.87203563,40.74903967
S,-73.87170089,40.74906689
S,-73.86771404,40.7494873
S,-73.86742835,40.74953158
S,-73.86685615,40.74968817
S,-73.86571726,40.7497293
S,-73.8623235,40.75073088
S,-73.86317414,40.75049273
S,-73.86294537,40.7499786
S,-73.85971478,40.75210931
S,-73.85946059,40.75250738
S,-73.86287257,40.75056365
S,-73.862003,40.75082515
S,-73.86189213,40.75054734
S,-73.8557361,40.7517754
S,-73.85479556,40.75206411
S,-73.87202417,40.75342193
S,-73.87189355,40.75310323
S,-73.87002054,40.75160223
S,-73.86930224,40.75211055
S,-73.86870714,40.74941067
S,-73.87070569,40.75174847
S,-73.86808952,40.75243556
S,-73.86910963,40.7518206
S,-73.86330166,40.75075699
S,-73.86563246,40.75308835
S,-73.86531088,40.75317329
S,-73.86607293,40.75268304
S,-73.8598765,40.75329099
S,-73.87387352,40.75067644
S,-73.87336037,40.75075167
S,-73.87429217,40.75097117
S,-73.87611045,40.75078339
S,-73.87355323,40.74885684
S,-73.87447267,40.74878971
S,-73.87170071,40.75494424
S,-73.86244037,40.75099227
S,-73.8712208,40.73334214
S,-73.8742541,40.73417402
S,-73.87508921,40.73460281
S,-73.87645561,40.73545308
H,-73.87716625,40.73601306
H,-73.88783583,40.74920744
S,-73.88537825,40.7494836
B,-73.92116334,40.74389359
S,-73.95378141,40.74430272
S,-73.88326183,40.74999787
H,-73.91775017,40.74668949
H,-73.95331475,40.7441911
S,-73.88412572,40.74959019
B,-73.92159251,40.74392876
H,-73.95308528,40.744902
S,-73.88262057,40.75006096
S,-73.88226063,40.74980883
H,-73.95356941,40.74496985
B,-73.87369178,40.71343688
S,-73.83347548,40.69926507
S,-73.87725456,40.73699694
H,-73.84438503,40.72127253
S,-73.83154745,40.70633787
H,-73.86350772,40.72779204
S,-73.8793047,40.70183685
B,-73.87410289,40.71343671
H,-73.85650122,40.68148377
S,-73.83150945,40.70677074
S,-73.87882126,40.70186558
S,-73.85790665,40.73212978
S,-73.87449117,40.71340542
S,-73.8918055,40.70121992
H,-73.86378985,40.72709714
S,-73.90089075,40.71449653
H,-73.8533539,40.69305385
S,-73.8331835,40.69941281
H,-73.83204806,40.70649618
S,-73.83149195,40.71508338
S,-73.8642142,40.72768996
S,-73.88020968,40.74148424
S,-73.85934271,40.73143569
S,-73.85280547,40.72701832
S,-73.89309506,40.70066707
S,-73.83269663,40.69966397
S,-73.84520537,40.72004428
H,-73.85692115,40.68136498
S,-73.83201086,40.70690159
S,-73.85886616,40.73165668
S,-73.86380382,40.72746475
S,-73.84899377,40.72871238
S,-73.8323294,40.6997761
S,-73.82662639,40.71209198
S,-73.87987588,40.74121189
S,-73.85318741,40.7263088
S,-73.89401415,40.70062672
S,-73.86440964,40.72622122
S,-73.88532368,40.70136371
S,-73.82616443,40.7119183
S,-73.83230097,40.69934677
S,-73.84895985,40.72826652
S,-73.8629695,40.72955851
S,-73.87815657,40.73993858
S,-73.85441593,40.7112849
S,-73.85756238,40.72876182
S,-73.87325534,40.71346334
S,-73.82756878,40.7125142
H,-73.83982028,40.71826951
S,-73.8549202,40.71131728
S,-73.83265993,40.69921274
S,-73.89170074,40.70080822
H,-73.85826959,40.69239678
S,-73.83307879,40.69898519
S,-73.8341322,40.69840632
S,-73.82812163,40.7127634
H,-73.85533429,40.71140479
S,-73.87688062,40.73795325
H,-73.83456715,40.69813653
H,-73.90398323,40.721808
H,-73.83490538,40.69796881
S,-73.83013105,40.71305945
S,-73.82901011,40.71245847
S,-73.84890199,40.72794689
H,-73.8353527,40.6977241
B,-73.87808534,40.71305107
H,-73.85995946,40.68051864
B,-73.88394242,40.74635829
S,-73.83107656,40.71478486
S,-73.86596704,40.73641599
S,-73.85587559,40.71149844
S,-73.85145185,40.73118585
H,-73.83615993,40.69732298
S,-73.87701605,40.73749448
H,-73.85169932,40.69360202
S,-73.85543356,40.71101282
H,-73.83771449,40.69619902
S,-73.83592375,40.71730058
B,-73.89953192,40.72399775
S,-73.85143234,40.72645594
H,-73.83805098,40.69600954
H,-73.83850679,40.69573225
S,-73.90253368,40.72151128
S,-73.89999105,40.72372968
S,-73.83000739,40.71422581
H,-73.84598416,40.72083797
S,-73.87732065,40.7387763
H,-73.83889016,40.69560806
H,-73.86075891,40.73006047
S,-73.90311451,40.72112505
H,-73.83971325,40.69529678
B,-73.89886195,40.72430933
S,-73.86063099,40.72909695
H,-73.84019855,40.69518697
S,-73.8312787,40.70794129
H,-73.86079288,40.68027911
S,-73.86049834,40.72983933
H,-73.84060146,40.69515225
B,-73.87377395,40.71296235
S,-73.86448075,40.72727311
H,-73.84311347,40.69497725
S,-73.89833532,40.72454781
S,-73.90067525,40.71506064
S,-73.87320884,40.74860064
S,-73.85132638,40.71026356
S,-73.87788639,40.73965588
S,-73.82666269,40.71279115
S,-73.85935652,40.72940908
H,-73.84508981,40.69498907
H,-73.85882994,40.6923741
H,-73.84362595,40.7208631
S,-73.83633104,40.71747415
H,-73.84837261,40.69444657
S,-73.85038904,40.72563148
S,-73.83167686,40.71523082
S,-73.82536949,40.7123209
H,-73.84550419,40.69495041
S,-73.86131263,40.68008141
S,-73.85877264,40.72919132
H,-73.8474533,40.69462574
S,-73.87006776,40.74888925
S,-73.85705496,40.72860515
H,-73.84782317,40.69457862
S,-73.83366715,40.7156749
H,-73.84874959,40.69440917
S,-73.82973949,40.71409798
H,-73.85919635,40.69235119
S,-73.85003137,40.72535984
H,-73.84928484,40.69426715
H,-73.8454775,40.72063967
S,-73.83205686,40.71557347
S,-73.86221732,40.67983321
H,-73.84965366,40.6942005
B,-73.89474389,40.70062325
S,-73.83192074,40.69947234
S,-73.87361168,40.74858655
H,-73.85021469,40.6940749
S,-73.83135033,40.70063157
H,-73.85059137,40.69398722
S,-73.86192679,40.69203448
S,-73.86560748,40.73576248
H,-73.85107242,40.69383991
S,-73.8330109,40.71623351
B,-73.89698167,40.70075304
H,-73.85142036,40.69371619
S,-73.83162865,40.70110516
S,-73.88538058,40.70178182
H,-73.8368235,40.696767
S,-73.83135808,40.70014728
H,-73.83702824,40.69718815
S,-73.86259948,40.67975224
B,-73.90308495,40.70064077
H,-73.83781015,40.69667074
S,-73.84477481,40.71978986
H,-73.83856048,40.69614836
B,-73.90490993,40.70041451
H,-73.83935468,40.69578882
S,-73.84704631,40.72124958
H,-73.83893192,40.69599504
S,-73.82986458,40.71276676
H,-73.86172187,40.67999532
S,-73.84536935,40.71972036
H,-73.84061492,40.69552537
B,-73.90059384,40.70085171
H,-73.84101437,40.69547261
S,-73.84443313,40.72026355
H,-73.84139277,40.6954223
S,-73.88449068,40.70186201
S,-73.90442537,40.70109673
S,-73.83070856,40.69907563
S,-73.84542706,40.72184607
S,-73.82817704,40.68904854
S,-73.88385372,40.70146379
S,-73.83040961,40.69953392
H,-73.84526355,40.69535831
P,-73.84013024,40.71845243
H,-73.84566372,40.69530007
S,-73.86404601,40.74660173
H,-73.84631634,40.69522661
S,-73.8492635,40.72442991
S,-73.82416718,40.70158465
S,-73.83999734,40.68573383
S,-73.83471331,40.71648405
H,-73.84669956,40.69516872
H,-73.84761606,40.69496046
S,-73.8237168,40.70169688
S,-73.82803163,40.70076756
H,-73.84796649,40.69491145
H,-73.83961918,40.68583388
S,-73.89943068,40.71237133
S,-73.85492272,40.71086627
H,-73.84933833,40.69464626
S,-73.87042925,40.74886983
S,-73.82242994,40.70196695
H,-73.8509169,40.69429674
H,-73.83918064,40.6860014
S,-73.86326498,40.729218
H,-73.8512851,40.69415818
S,-73.8485074,40.72394032
S,-73.82188876,40.70210519
H,-73.85184325,40.69396502
S,-73.82710088,40.70090768
S,-73.83875712,40.68609612
H,-73.8489847,40.69471651
S,-73.88909623,40.71202066
H,-73.83813522,40.696462
H,-73.84335143,40.72070631
S,-73.87145485,40.74876718
S,-73.82057001,40.70230441
S,-73.84072175,40.69014837
H,-73.83740418,40.69697745
S,-73.82620406,40.70109033
H,-73.83644171,40.69711248
S,-73.84797131,40.72369212
S,-73.86526965,40.73508354
S,-73.82015438,40.70237684
H,-73.84022934,40.69557638
H,-73.83987943,40.71888105
S,-73.83338347,40.69883397
S,-73.88931306,40.71201069
S,-73.83378522,40.69858204
S,-73.82593081,40.70115575
H,-73.83728726,40.6964713
S,-73.87110732,40.74877836
S,-73.84306249,40.68488728
S,-73.82550417,40.70122804
S,-73.84707539,40.72328568
S,-73.83453119,40.68731083
S,-73.84660619,40.68390646
S,-73.82509069,40.70132377
S,-73.82458901,40.70146884
S,-73.83409218,40.68743228
H,-73.84048512,40.68560304
B,-73.89589493,40.70050658
S,-73.8293231,40.70930114
S,-73.86979857,40.73370776
S,-73.83074437,40.70775752
S,-73.83245418,40.68789563
H,-73.84542118,40.68383721
H,-73.83138087,40.70552798
H,-73.8320008,40.70564745
B,-73.89482011,40.70091491
B,-73.90174091,40.70031722
S,-73.84564487,40.68413172
S,-73.83107499,40.70817092
S,-73.83282235,40.68779253
S,-73.85270533,40.68250262
S,-73.84637921,40.72292648
S,-73.83183494,40.70727111
B,-73.8961193,40.70079919
B,-73.90241796,40.70029388
S,-73.83651332,40.70749848
S,-73.83047578,40.68890745
S,-73.83627387,40.70791143
H,-73.85756735,40.68069086
S,-73.83566641,40.70715455
B,-73.90042846,40.70067307
B,-73.90357634,40.70060835
S,-73.84577452,40.68452449
H,-73.837274,40.70827057
S,-73.81698211,40.70220233
S,-73.82581633,40.69022138
S,-73.84591659,40.72274348
S,-73.837487,40.70783743
S,-73.85850331,40.68042554
B,-73.89621742,40.70048114
B,-73.90280356,40.70031789
H,-73.83575445,40.70767961
S,-73.81837297,40.7021438
S,-73.82563563,40.6897986
S,-73.89570887,40.71235402
H,-73.83611069,40.70731131
H,-73.83362252,40.6874846
S,-73.87247764,40.74864254
H,-73.83518079,40.70745287
B,-73.89658369,40.70042334
B,-73.90126821,40.70064737
H,-73.83521893,40.70682556
S,-73.81886426,40.70211165
S,-73.82607394,40.68971384
H,-73.86035036,40.67992578
S,-73.84488534,40.72230778
H,-73.83450732,40.70721414
B,-73.89710292,40.70043674
B,-73.90364296,40.70015213
H,-73.83450322,40.70666501
S,-73.81928327,40.70204295
H,-73.83541215,40.68750497
B,-73.89789221,40.70033885
B,-73.90413923,40.70016863
H,-73.85508089,40.74307668
S,-73.81977732,40.70202517
H,-73.85298868,40.69315367
H,-73.83630074,40.68721864
S,-73.83027294,40.68847889
S,-73.89635649,40.72610583
B,-73.89656007,40.70077591
S,-73.83660477,40.68674191
S,-73.84450738,40.72200447
H,-73.85477725,40.69261732
S,-73.82629988,40.69011604
S,-73.85000939,40.73305836
H,-73.83890941,40.68651768
B,-73.90552951,40.70003283
B,-73.89821173,40.70068256
B,-73.90738525,40.69982402
S,-73.82218402,40.70161626
S,-73.89357758,40.72718773
S,-73.83147445,40.69966367
S,-73.85488534,40.74282342
S,-73.84246911,40.68970096
B,-73.89889418,40.70060625
B,-73.90519378,40.70037675
H,-73.84257714,40.68499236
H,-73.85441617,40.69270135
P,-73.87121598,40.73420939
S,-73.8284017,40.71357976
S,-73.82263029,40.70150232
S,-73.85316818,40.74031629
S,-73.84115992,40.69003938
B,-73.89819057,40.70035222
B,-73.90874801,40.69963176
S,-73.83001101,40.70936078
P,-73.87170698,40.73433908
H,-73.85249436,40.69337505
H,-73.8397803,40.68620824
S,-73.82982335,40.68863756
B,-73.89899958,40.70033601
B,-73.90922454,40.69997527
S,-73.8244086,40.70105886
S,-73.83932359,40.68634904
B,-73.89942202,40.70036774
H,-73.90584396,40.71274602
H,-73.85262908,40.69364999
S,-73.82941282,40.70054377
S,-73.85077425,40.72585816
S,-73.82522845,40.70078363
S,-73.844669,40.68441472
B,-73.89970183,40.70035006
S,-73.83086987,40.69942066
S,-73.82571326,40.70068877
S,-73.84752369,40.72945627
S,-73.84347521,40.68477679
H,-73.85371765,40.69323373
B,-73.89998241,40.70064569
S,-73.8918688,40.72765396
S,-73.82623049,40.70061156
B,-73.9106279,40.69945961
S,-73.82480942,40.70092458
S,-73.83079966,40.70026891
S,-73.84516334,40.68474538
H,-73.84319465,40.68525044
H,-73.85403838,40.69314645
S,-73.82716421,40.71235478
S,-73.90204149,40.7045303
S,-73.82709835,40.70043443
S,-73.84275029,40.68538568
S,-73.84365162,40.68513234
S,-73.87924922,40.72480165
S,-73.84630179,40.68400137
H,-73.85456379,40.69298801
H,-73.84406911,40.6850228
S,-73.85007955,40.73334125
H,-73.84473373,40.68481564
S,-73.83060816,40.69986435
H,-73.84733582,40.68364803
S,-73.84445979,40.6848822
S,-73.9039703,40.70736396
S,-73.83100956,40.69977008
S,-73.84637298,40.68435353
H,-73.85488316,40.6929306
H,-73.83258939,40.68827456
S,-73.8486061,40.73152435
P,-73.87066616,40.73407115
B,-73.89873212,40.72382966
H,-73.84705343,40.68419287
B,-73.90582531,40.70003968
H,-73.8475225,40.68404278
H,-73.85544442,40.69287076
H,-73.83309191,40.68814533
S,-73.84873487,40.73185818
P,-73.87036046,40.73394919
B,-73.90566141,40.70039797
S,-73.88861742,40.7010646
S,-73.83448646,40.68773839
B,-73.90018984,40.70025248
H,-73.84887298,40.73214657
P,-73.87190789,40.73444328
H,-73.85579171,40.69285001
P,-73.871446,40.73429137
B,-73.91046072,40.69975993
S,-73.88905478,40.70102071
H,-73.83490184,40.68760491
S,-73.89052163,40.72847556
B,-73.90125631,40.70030658
P,-73.86804184,40.73453605
S,-73.84910448,40.73251949
H,-73.85099447,40.68302365
H,-73.85670219,40.69280879
B,-73.90193185,40.70063289
B,-73.89107562,40.72867748
H,-73.85187358,40.68276999
S,-73.83196248,40.68802949
H,-73.90860178,40.71285634
S,-73.8840555,40.70191786
S,-73.84931061,40.73282496
P,-73.87090372,40.73491988
H,-73.85639515,40.69283761
H,-73.85207886,40.6823153
S,-73.89137955,40.72842131
B,-73.90848277,40.69999822
S,-73.86960052,40.73569641
H,-73.85334014,40.68194589
S,-73.84967491,40.73348738
H,-73.85759354,40.69274345
B,-73.90732063,40.70015687
S,-73.89556825,40.70412208
S,-73.85588537,40.7446817
S,-73.86998367,40.7356051
S,-73.85381712,40.68183206
S,-73.89235951,40.72743262
S,-73.84970083,40.73383733
H,-73.85953163,40.68017454
H,-73.85725874,40.6927387
S,-73.8721335,40.73494128
S,-73.86297323,40.74844594
H,-73.84945539,40.73311998
S,-73.86129174,40.67969859
H,-73.85804356,40.69269875
S,-73.89317796,40.72751475
S,-73.89610127,40.70437991
S,-73.87251311,40.73481173
B,-73.8840974,40.74699544
B,-73.89447683,40.70103677
H,-73.85837164,40.69269113
H,-73.86170592,40.6795937
H,-73.85057612,40.71012722
S,-73.8696695,40.74903301
S,-73.85540204,40.72792632
P,-73.85798222,40.7113794
S,-73.86227648,40.69198556
S,-73.89467857,40.72608269
S,-73.8549058,40.72781947
S,-73.83339772,40.71657168
H,-73.85896837,40.69266266
S,-73.82950221,40.71211418
B,-73.90060563,40.70031771
S,-73.86365167,40.69175354
S,-73.89437052,40.72625152
S,-73.84734456,40.71013131
S,-73.8347261,40.71755338
S,-73.84226286,40.71942643
S,-73.87843531,40.74019357
S,-73.8999593,40.73119816
H,-73.85929942,40.69264043
S,-73.86396545,40.69168653
S,-73.85032881,40.73485275
S,-73.83040933,40.71327855
S,-73.83763704,40.71904639
S,-73.84130657,40.71893925
S,-73.87310316,40.73467482
S,-73.84421224,40.71972348
S,-73.88070996,40.74184599
S,-73.90039034,40.73160355
S,-73.89005112,40.70138479
S,-73.8645531,40.6915796
H,-73.8428818,40.72047252
H,-73.86078956,40.69246556
S,-73.85354999,40.68231404
S,-73.84393336,40.72109645
S,-73.87946216,40.72504474
S,-73.84377301,40.72002282
B,-73.89486473,40.72595595
S,-73.87712006,40.73850775
S,-73.86486977,40.69153467
H,-73.8467935,40.72067445
S,-73.87914438,40.72516618
S,-73.84656386,40.721069
H,-73.89515362,40.72619532
S,-73.83863898,40.71951854
S,-73.8472349,40.72084787
H,-73.8608274,40.69271729
S,-73.82943866,40.71398622
S,-73.87587963,40.73600509
B,-73.893045,40.72701059
S,-73.87552163,40.73573104
H,-73.8611921,40.69263905
S,-73.87894898,40.72494454
S,-73.8991082,40.72437358
S,-73.89639247,40.70496453
S,-73.86098093,40.72993516
S,-73.86542272,40.69142957
S,-73.84846099,40.72298462
S,-73.8905461,40.70133925
S,-73.83968152,40.71996869
S,-73.83698968,40.70770076
S,-73.87114873,40.72736444
H,-73.8551782,40.6818136
S,-73.87443323,40.7351174
H,-73.84802025,40.72251714
S,-73.83030944,40.70920237
S,-73.86574789,40.69138382
H,-73.86112064,40.69242739
S,-73.85887836,40.75049999
S,-73.86283139,40.72981564
S,-73.83724902,40.71875904
P,-73.87095554,40.73416602
H,-73.8323479,40.71573027
S,-73.86266932,40.72898927
S,-73.86627847,40.6912847
S,-73.86230138,40.6922445
S,-73.84177852,40.7209168
S,-73.8630585,40.72838643
P,-73.86972473,40.73490332
S,-73.83104209,40.70742217
S,-73.86266361,40.69219179
S,-73.83156883,40.70756705
S,-73.86282487,40.72873351
S,-73.86663628,40.69121337
S,-73.83131243,40.70716561
S,-73.8427954,40.72139508
S,-73.86320959,40.69212889
S,-73.86042392,40.73029035
H,-73.85126731,40.73068307
H,-73.90673603,40.7127647
S,-73.86351483,40.69204676
S,-73.86302583,40.74961846
H,-73.86185041,40.73027477
S,-73.85160627,40.73148099
S,-73.86420116,40.74942369
S,-73.86397734,40.69197574
S,-73.85190272,40.73208025
S,-73.88579364,40.70099977
S,-73.86625544,40.74932075
S,-73.86428245,40.69195636
S,-73.85205448,40.73234742
H,-73.84681005,40.71006231
S,-73.86763337,40.74917199
S,-73.85648353,40.72835736
S,-73.8647153,40.69185175
H,-73.84886056,40.70990725
S,-73.8650137,40.69181632
S,-73.8581228,40.72898233
S,-73.86282365,40.74903066
S,-73.86550484,40.69170865
S,-73.86177695,40.74960156
H,-73.84269751,40.71963595
S,-73.86580588,40.69166976
H,-73.85606158,40.74389566
S,-73.86705037,40.69146768
S,-73.84474001,40.72067977
S,-73.85529378,40.74371707
S,-73.85528168,40.74350998
B,-73.87740109,40.71259941
H,-73.84324426,40.69537144
B,-73.87570277,40.71280495
S,-73.85547517,40.74356119
S,-73.84608054,40.72042736
B,-73.8751995,40.71290011
S,-73.85567149,40.7436201
S,-73.84057091,40.71795822
S,-73.88437239,40.70140877
S,-73.85585586,40.74370096
S,-73.84050324,40.71815987
S,-73.88083399,40.70216018
S,-73.85556047,40.74377548
S,-73.88264759,40.70200648
H,-73.86255884,40.72936656
H,-73.83665733,40.69746566
S,-73.85270113,40.72615091
S,-73.8813213,40.7021176
H,-73.83632523,40.69767011
H,-73.83504362,40.69836637
S,-73.88247653,40.70156121
H,-73.83471543,40.6985509
S,-73.83281435,40.71493865
S,-73.88158679,40.70166397
S,-73.83427437,40.69885017
S,-73.8585133,40.72831394
S,-73.88082025,40.70181739
S,-73.8339614,40.69897761
S,-73.87974895,40.701803
B,-73.89723201,40.72503181
H,-73.86358812,40.72853872
B,-73.87183207,40.71343963
S,-73.86028518,40.72896305
H,-73.85791171,40.69244086
H,-73.83114294,40.70624924
H,-73.84344257,40.7215823
S,-73.86571171,40.73602789
S,-73.86377828,40.7283015
S,-73.86541196,40.73540394
B,-73.9078226,40.7000969
H,-73.85736583,40.69245334
S,-73.84907333,40.73141175
B,-73.9111215,40.69975312
H,-73.85698878,40.69248352
S,-73.84923038,40.73171409
B,-73.90630646,40.70037502
H,-73.85641503,40.6925186
H,-73.8493984,40.7320054
B,-73.90615663,40.69987276
S,-73.85572758,40.74437558
H,-73.85612044,40.6925423
S,-73.84957034,40.73239226
B,-73.90685309,40.69988475
S,-73.85509158,40.74343608
H,-73.8556686,40.69255345
S,-73.84973841,40.73266747
H,-73.85538572,40.74391403
B,-73.90660173,40.7002133
B,-73.89562188,40.72598413
H,-73.8553405,40.69256909
H,-73.85034182,40.73369028
B,-73.90816315,40.69972271
S,-73.89061768,40.74676597
S,-73.8902529,40.74663592
S,-73.88935168,40.74689602
S,-73.88686259,40.74713987
S,-73.88591845,40.74725366
S,-73.88557513,40.74728617
S,-73.88516743,40.74731869
S,-73.85849554,40.75061862
S,-73.89222701,40.74694479
S,-73.89154036,40.74691228
S,-73.89166911,40.74691228
S,-73.89115412,40.74704233
S,-73.89068205,40.74700982
S,-73.89020998,40.74720489
S,-73.87499649,40.7488305
S,-73.87437422,40.74887927
S,-73.87388069,40.7489768
S,-73.8729151,40.74892803
S,-73.87267907,40.74899306
S,-73.8698252,40.74930192
S,-73.86916001,40.74931817
S,-73.86671383,40.74949699
S,-73.86645634,40.74962703
S,-73.86197169,40.75009844
H,-73.85553439,40.75148015
H,-73.86263687,40.74970831
H,-73.86943896,40.74894429
H,-73.86909563,40.74902557
H,-73.86963208,40.74930192
H,-73.87617667,40.74835908
H,-73.87639124,40.74863543
H,-73.87667019,40.74858666
H,-73.88368685,40.74748125
H,-73.88379414,40.74782263
H,-73.884116,40.74774135
S,-73.91319115,40.77431481
S,-73.91259034,40.77434731
S,-73.91089518,40.77249483
S,-73.92454226,40.77194232
S,-73.92415602,40.77184482
S,-73.92477829,40.77166607
S,-73.92434914,40.77155232
S,-73.9225467,40.77148732
S,-73.92273981,40.77111356
S,-73.93411238,40.76303661
S,-73.93067915,40.76146011
S,-73.93067915,40.76659579
S,-73.91374905,40.7656857
H,-73.92130215,40.76664454
S,-73.92147381,40.76646578
H,-73.91741831,40.76521439
H,-73.91765435,40.76493811
S,-73.91709645,40.76503562
S,-73.91731102,40.76477559
S,-73.92089446,40.76646578
S,-73.91550858,40.76430428
S,-73.91447861,40.76342667
S,-73.91411383,40.76326414
S,-73.91342718,40.7633454
S,-73.91368468,40.76306911
S,-73.9133199,40.76290659
S,-73.91267617,40.76298785
S,-73.91289074,40.76269531
S,-73.91231139,40.76280907
S,-73.91149599,40.76241901
S,-73.9112385,40.7619802
S,-73.91072352,40.76204521
S,-73.9109381,40.76180142
S,-73.91025145,40.76183392
S,-73.91046603,40.76157388
S,-73.90988667,40.76167139
S,-73.9101227,40.76141135
S,-73.90967209,40.76118381
S,-73.90932877,40.76102128
S,-73.90887816,40.76080999
S,-73.94078572,40.75135011
S,-73.93085081,40.75690917
S,-73.93061478,40.75716924
S,-73.93029291,40.75663286
S,-73.92926295,40.75612898
S,-73.92685969,40.75712047
S,-73.92600138,40.75676289
S,-73.92525036,40.75642156
S,-73.92291148,40.75754307
H,-73.90357811,40.74572556
S,-73.90413601,40.74567679
S,-73.90458662,40.74564427
S,-73.90587408,40.74523786
S,-73.90469391,40.74497775
S,-73.89909346,40.7455955
H,-73.90838463,40.74502652
S,-73.90975792,40.74473389
B,-73.94303877,40.75136637
B,-73.94136507,40.75065113
S,-73.95387489,40.74166128
S,-73.95471174,40.74151496
B,-73.9190491,40.74232783
S,-73.88433058,40.74774135
S,-73.88360102,40.74783888
S,-73.87679894,40.74860292
S,-73.87636978,40.74881424
